"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: ThreeLayerCNN  |  dataset: CIFAR100(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
6,5,4.041049,0.11276,0.88724
6,6,3.977711,0.1252,0.8748
6,7,3.919056,0.13496,0.86504
6,8,3.877409,0.1432,0.8568
6,9,3.833608,0.1516,0.8484
6,10,3.79368,0.16008,0.83992
6,11,3.766452,0.16596,0.83404
6,12,3.738039,0.16936,0.83064
6,13,3.712166,0.17552,0.82448
6,14,3.685807,0.18028,0.81972
6,15,3.670377,0.18588,0.81412
6,16,3.644857,0.19056,0.8094399999999999
6,17,3.627995,0.1938,0.8062
6,18,3.612474,0.19672,0.80328
6,19,3.59393,0.2022,0.7978000000000001
6,20,3.580346,0.20068,0.79932
6,21,3.564569,0.20456,0.79544
6,22,3.547576,0.2076,0.7924
6,23,3.538196,0.2104,0.7896
6,24,3.527837,0.21136,0.78864
6,25,3.518477,0.21284,0.78716
6,26,3.50297,0.21696,0.78304
6,27,3.49262,0.22116,0.77884
6,28,3.481908,0.22308,0.77692
6,29,3.473005,0.22196,0.7780400000000001
6,30,3.465026,0.22268,0.77732
6,31,3.456036,0.22392,0.77608
6,32,3.449585,0.22708,0.77292
6,33,3.443727,0.22812,0.77188
6,34,3.432994,0.2278,0.7722
6,35,3.427324,0.23112,0.76888
6,36,3.421048,0.23144,0.76856
6,37,3.415354,0.23204,0.76796
6,38,3.409363,0.23508,0.76492
6,39,3.400842,0.23316,0.76684
6,40,3.40069,0.23464,0.76536
6,41,3.392664,0.23632,0.76368
6,42,3.383374,0.23672,0.76328
6,43,3.378235,0.23732,0.76268
6,44,3.374879,0.23768,0.76232
6,45,3.366369,0.24208,0.75792
6,46,3.365002,0.23988,0.76012
6,47,3.361622,0.23884,0.7611600000000001
6,48,3.352284,0.24228,0.75772
6,49,3.350811,0.24392,0.75608
6,50,3.349541,0.2444,0.7556
6,51,3.339298,0.24228,0.75772
6,52,3.338181,0.24448,0.75552
6,53,3.33483,0.24536,0.75464
6,54,3.334733,0.24792,0.75208
6,55,3.322701,0.24816,0.7518400000000001
6,56,3.325927,0.24828,0.7517199999999999
6,57,3.317161,0.24736,0.75264
6,58,3.315213,0.24936,0.75064
6,59,3.309414,0.2508,0.7492
6,60,3.31018,0.25036,0.74964
6,61,3.308686,0.24968,0.75032
6,62,3.307689,0.24844,0.75156
6,63,3.302444,0.25096,0.7490399999999999
6,64,3.30278,0.24988,0.75012
6,65,3.293304,0.24972,0.7502800000000001
6,66,3.290585,0.25132,0.74868
6,67,3.286168,0.25524,0.74476
6,68,3.284775,0.25692,0.74308
6,69,3.283045,0.25456,0.74544
6,70,3.280697,0.25328,0.74672
6,71,3.27624,0.2562,0.7438
6,72,3.271163,0.25328,0.74672
6,73,3.273798,0.25652,0.7434799999999999
6,74,3.272696,0.25756,0.74244
6,75,3.266182,0.25824,0.74176
6,76,3.266965,0.25768,0.74232
6,77,3.263787,0.25712,0.74288
6,78,3.26093,0.25876,0.74124
6,79,3.260483,0.2584,0.7416
6,80,3.262103,0.25788,0.74212
6,81,3.255234,0.25844,0.74156
6,82,3.255582,0.26052,0.73948
6,83,3.251082,0.25736,0.74264
6,84,3.254568,0.25924,0.74076
6,85,3.245432,0.25932,0.74068
6,86,3.244485,0.25996,0.74004
6,87,3.242546,0.26384,0.7361599999999999
6,88,3.243323,0.2616,0.7384
6,89,3.237297,0.26116,0.7388399999999999
6,90,3.236052,0.26208,0.73792
6,91,3.238254,0.26052,0.73948
6,92,3.23889,0.2618,0.7382
6,93,3.233018,0.26264,0.73736
6,94,3.230055,0.26376,0.73624
6,95,3.229198,0.26248,0.73752
6,96,3.22522,0.26572,0.73428
6,97,3.227959,0.26308,0.73692
6,98,3.229948,0.26224,0.73776
6,99,3.228956,0.26304,0.7369600000000001
6,100,3.221133,0.26388,0.73612
7,1,4.593651,0.0236,0.9764
7,2,4.348753,0.05988,0.94012
7,3,4.186843,0.08936,0.91064
7,4,4.075336,0.10872,0.89128
7,5,3.989734,0.12716,0.8728400000000001
7,6,3.919571,0.13904,0.86096
7,7,3.865369,0.14916,0.85084
7,8,3.814471,0.15536,0.8446400000000001
7,9,3.767386,0.16576,0.83424
7,10,3.726464,0.17412,0.82588
7,11,3.689027,0.18444,0.8155600000000001
7,12,3.654914,0.18908,0.81092
7,13,3.622674,0.1984,0.8016
7,14,3.598439,0.20172,0.79828
7,15,3.573287,0.2076,0.7924
7,16,3.544377,0.21404,0.78596
7,17,3.520423,0.22008,0.77992
7,18,3.500825,0.21976,0.78024
7,19,3.483894,0.22264,0.77736
7,20,3.459083,0.2262,0.7738
7,21,3.445714,0.22948,0.77052
7,22,3.432732,0.23332,0.76668
7,23,3.411981,0.23848,0.76152
7,24,3.39537,0.23752,0.76248
7,25,3.38923,0.23784,0.76216
7,26,3.367044,0.24784,0.7521599999999999
7,27,3.358872,0.24608,0.75392
7,28,3.345193,0.24708,0.75292
7,29,3.328725,0.25136,0.74864
7,30,3.320809,0.25432,0.74568
7,31,3.308011,0.25328,0.74672
7,32,3.301727,0.25788,0.74212
7,33,3.290799,0.25692,0.74308
7,34,3.284249,0.26044,0.73956
7,35,3.278506,0.26108,0.73892
7,36,3.26931,0.2622,0.7378
7,37,3.258568,0.26524,0.7347600000000001
7,38,3.24977,0.26648,0.73352
7,39,3.246178,0.26512,0.73488
7,40,3.239749,0.26716,0.7328399999999999
7,41,3.229713,0.26624,0.73376
7,42,3.228991,0.26712,0.73288
